review,rating,source,review_clean,language,sentiment_score,sentiment_label
"If you've been to Thailand, you'll find that temples in Bali are quite ordinary and look abandoned, especially this one. Honestly, it doesn't worth the visit and the (cheap) cost of parking (2000rp for a car) and visit (20 000rp per person). The most interesting view is on the cliff side where there are some cows, going on the left side. Nice to see a bit of nature somewhere in Bali but that's all. Not a must. Getting awfully busy at the end of the afternoon for the sunset.",,digital_tourism,if you ve been to thailand you ll find that temples in bali are quite ordinary and look abandoned especially this one honestly it doesn t worth the visit and the cheap cost of parking 2000rp for a car and visit 000rp per person the most interesting view is on the cliff side where there are some cows going on the left side nice to see a bit of nature somewhere in bali but that s all not a must getting awfully busy at the end of the afternoon for the sunset,en,-0.8340194225311279,negative
"This was a new venue for us, taking the Grandchildren for a day out to see Monkey`s. True, a car journey of 62 miles and an hour, but very worthwhile. A very large car park is available free of charge.

A very clean cafe, with hot and cold meals, spotless,- lots of indoor and outdoor tables to cater for everyone`s needs..

A little walk, and you are in a deep forest, they say about 140 adult monkeys and six baby ones.

The monkeys are fed every hour, by info girls, who ensure that everybody is informed how happy the monkeys are in their open enviroment.

The only restriction, is that you must keep one metre away from the monkeys, and one must not feed them. keep hold of your car keys and make sure that your bags are closed.

A wonderful day out - not expensive - allow about two hours to walk round.",,digital_tourism,this was a new venue for us taking the grandchildren for a day out to see monkey s true a car journey of miles and an hour but very worthwhile a very large car park is available free of charge a very clean cafe with hot and cold meals spotless lots of indoor and outdoor tables to cater for everyone s needs a little walk and you are in a deep forest they say about adult monkeys and six baby ones the monkeys are fed every hour by info girls who ensure that everybody is informed how happy the monkeys are in their open enviroment the only restriction is that you must keep one metre away from the monkeys and one must not feed them keep hold of your car keys and make sure that your bags are closed a wonderful day out not expensive allow about two hours to walk round,en,0.0,neutral
"Our visit to bali was one of the magnificient moment we ever had. Overall trip was awesome just to mention few: Kintamani Mountain Hill,Tirta Empul Temple,Uluwatu Temple Ubud Market & Palace.",,digital_tourism,our visit to bali was one of the magnificient moment we ever had overall trip was awesome just to mention few kintamani mountain hill tirta empul temple uluwatu temple ubud market palace,en,0.6513559818267822,positive
Nice sand but fair amount of kelp in water right by shore. Not too busy which is great. Lots of water activities available. Significant amount of restaurants on the beach path.,,digital_tourism,nice sand but fair amount of kelp in water right by shore not too busy which is great lots of water activities available significant amount of restaurants on the beach path,en,0.7782095074653625,positive
"To be quite honest, we did not expect to enjoy our visit to the Sacred Monkey Forest Sanctuary, but we did. It is set in a small but beautiful valley, just 15 minutes walk from the heart of Ubud, scattered with Hindu temple monuments and elaborate sculptures with animal/monkey themes. There are lots of monkeys roaming freely in family groups. There are no walls or fences. They happily interact with the tourists, actively exploiting the opportunity to get food. (Bunches of bananas on sale will be ripped out of your hands in seconds.)

But they are in no way domesticated or tame! It was great to see them interacting in very naturally in family groups, mostly ignoring the humans completely but occasionally (when humans get too intrusive) demonstrating that monkeys can be pretty aggressive!!",,digital_tourism,to be quite honest we did not expect to enjoy our visit to the sacred monkey forest sanctuary but we did it is set in a small but beautiful valley just minutes walk from the heart of ubud scattered with hindu temple monuments and elaborate sculptures with animal monkey themes there are lots of monkeys roaming freely in family groups there are no walls or fences they happily interact with the tourists actively exploiting the opportunity to get food bunches of bananas on sale will be ripped out of your hands in seconds but they are in no way domesticated or tame it was great to see them interacting in very naturally in family groups mostly ignoring the humans completely but occasionally when humans get too intrusive demonstrating that monkeys can be pretty aggressive,en,-0.42164260149002075,negative
better to go to Kuta beach the chairs and rest areas are better and closer. People ignored the off limit areas which was embarrassing as a foreigner we should respect local traditions. In this case no swimming because of holy site,,digital_tourism,better to go to kuta beach the chairs and rest areas are better and closer people ignored the off limit areas which was embarrassing as a foreigner we should respect local traditions in this case no swimming because of holy site,en,-0.8750339150428772,negative
"We stayed in Grand Hyatt in Nusa Dua for few days. The beach in front the hotel is been cleaned each morning and is very clean. We loved that the lush trees were on the beach instead of umbrellas to give you shade. It just felt so natural and beautiful. You don’t see many people swimming as the tide is low , it comes up to knee level and when the tide is high maybe to waist level. It is the only beach we found in Bali that would be considered children safe. Waterblow was near by, 5 minutes walk and I would recommend an early morning walk to see the sunrise.
Most beaches in Bali have bigger waves and are not suitable for swimming. You will see many people just playing in the shallow water or jumping the waves. Most beaches are suitable for surfing. A bit disappointing.
",,digital_tourism,we stayed in grand hyatt in nusa dua for few days the beach in front the hotel is been cleaned each morning and is very clean we loved that the lush trees were on the beach instead of umbrellas to give you shade it just felt so natural and beautiful you don t see many people swimming as the tide is low it comes up to knee level and when the tide is high maybe to waist level it is the only beach we found in bali that would be considered children safe waterblow was near by minutes walk and i would recommend an early morning walk to see the sunrise most beaches in bali have bigger waves and are not suitable for swimming you will see many people just playing in the shallow water or jumping the waves most beaches are suitable for surfing a bit disappointing,en,0.42074015736579895,positive
"The temple area on the cliff is amazing, together with the dancing
performances on the theatre hill.
All visitors must take a sarong to show the respect against this holy place. We went there shortly before sundown and got unforgettable pictures. Be careful and respect the warnings concerning the crazy, funny monkeys who live there.
They try to take interesting items from you or your bags.
One did not respect the warnings and got rid of his mobile phone.
Did not get it back...",,digital_tourism,the temple area on the cliff is amazing together with the dancing performances on the theatre hill all visitors must take a sarong to show the respect against this holy place we went there shortly before sundown and got unforgettable pictures be careful and respect the warnings concerning the crazy funny monkeys who live there they try to take interesting items from you or your bags one did not respect the warnings and got rid of his mobile phone did not get it back,en,-0.5777768492698669,negative
Beautiful place with nice walks.Careful with your bottles and food as monkeys can jump any minute.Its not at all scary.,,digital_tourism,beautiful place with nice walks careful with your bottles and food as monkeys can jump any minute its not at all scary,en,0.560592770576477,positive
"While this was a cool experience, it’s a little overrated after visiting the temple on the cliff, Uluwatu. This cliffside temple has views and just as many crazy monkeys. But there are some instagram worthy spots at this sanctuary.",,digital_tourism,while this was a cool experience it s a little overrated after visiting the temple on the cliff uluwatu this cliffside temple has views and just as many crazy monkeys but there are some instagram worthy spots at this sanctuary,en,0.39528146386146545,positive
"Second time I have visited the monkey forrest and love it!! It is such a beautiful place to experience the monkeys in their natural environment, not caged up, and able to roam free in the forest. The forest is stunningly beautiful, and the monkeys are delightful. If you buy some bananas, the monkeys will jump up onto your shoulder and eat the banana while sitting there. There were so many this visit with lots and lots of babies with their mums.
Well worth the visit.",,digital_tourism,second time i have visited the monkey forrest and love it it is such a beautiful place to experience the monkeys in their natural environment not caged up and able to roam free in the forest the forest is stunningly beautiful and the monkeys are delightful if you buy some bananas the monkeys will jump up onto your shoulder and eat the banana while sitting there there were so many this visit with lots and lots of babies with their mums well worth the visit,en,0.6651749610900879,positive
"We were pleased with this experience. The place is well maintained and the monkeys are well looked after. Very enjoyable and the price was really good. $5AU.
",,digital_tourism,we were pleased with this experience the place is well maintained and the monkeys are well looked after very enjoyable and the price was really good 5au,en,0.9176729321479797,positive
"Its so hot and i wore jeans and polo shirt so lil bit comfortable for me. The best time  to go to uluwatu is in the evening so you can watch kecak show. So poor i couldnt make it :(
There also a lot of monkey, be careful for ur belongings.",,digital_tourism,its so hot and i wore jeans and polo shirt so lil bit comfortable for me the best time to go to uluwatu is in the evening so you can watch kecak show so poor i couldnt make it there also a lot of monkey be careful for ur belongings,en,-0.8415341973304749,negative
"This beach was recommended to us. It was nice with lovely water. 
Nearly the entire beach has umbrellas, loungers and warungs. 
This is not the beach to come to if you want to get away from it all.  Still full with tourists. 
Not really worth the drive. These photos show it in the quietest places.",,digital_tourism,this beach was recommended to us it was nice with lovely water nearly the entire beach has umbrellas loungers and warungs this is not the beach to come to if you want to get away from it all still full with tourists not really worth the drive these photos show it in the quietest places,en,-0.5296978950500488,negative
"Such an amazing experience to have dinner while watching elephants, and other nocturnal animals and also fire dance. The food is also nice the steak from the bbq station is tender, the indian food is great there are so many options.. i would totally come back and recommend this progam to my family and friends",,digital_tourism,such an amazing experience to have dinner while watching elephants and other nocturnal animals and also fire dance the food is also nice the steak from the bbq station is tender the indian food is great there are so many options i would totally come back and recommend this progam to my family and friends,en,0.826580286026001,positive
"Went here before the sunrise by scooter from Padangbai (1 h, 20 minutes) and you really need to be careful and pay attention to the tricky roads. Since we arrived in complete darkness we didn't meet the guides and no one asked us to make a donation, it was just to walk through the entrance.
Our plan was to walk directly up to temple 4 for the sunrise and then walk down to the other temples. We went past the 4 first temples without realizing it, so by accident we made it further than planned. We passed temple 5 where we got company from a huge group of monkeys. Since we had a lot of food in our backpacks we were a bit scared, but we waved around with a big stick and they left us alone. Eventually we ended up at temple 6 which is under construction and from there we went down again. 

Walking to temple 1 is no problem since it's a few metres from the entrance, it's also so beautiful. It's quite far from 1 to 2 but there's an ordinary road (no stairs) and you can pay a motorbike driver to take you (10.000 rupiah). From that point you can easily access temple 3 & 4. After that, you're in for a tough climb to the other temples.

During the hours we were here we didn't meet a single tourist so it's definitely off the beaten track.
Me and my friend aren't what you would call fit, but with a bit of stubborness we made it. I would recommend everyone (except small children/really old people/people with super bad health) to go here, it's worth the long ride and the climb. Just make sure to bring a lot of water and preferably go here early in the morning. (By the way, sunrise here is nothing special at all).",,digital_tourism,went here before the sunrise by scooter from padangbai h minutes and you really need to be careful and pay attention to the tricky roads since we arrived in complete darkness we didn t meet the guides and no one asked us to make a donation it was just to walk through the entrance our plan was to walk directly up to temple for the sunrise and then walk down to the other temples we went past the first temples without realizing it so by accident we made it further than planned we passed temple where we got company from a huge group of monkeys since we had a lot of food in our backpacks we were a bit scared but we waved around with a big stick and they left us alone eventually we ended up at temple which is under construction and from there we went down again walking to temple is no problem since it s a few metres from the entrance it s also so beautiful it s quite far from to but there s an ordinary road no stairs and you can pay a motorbike driver to take you rupiah from that point you can easily access temple after that you re in for a tough climb to the other temples during the hours we were here we didn t meet a single tourist so it s definitely off the beaten track me and my friend aren t what you would call fit but with a bit of stubborness we made it i would recommend everyone except small children really old people people with super bad health to go here it s worth the long ride and the climb just make sure to bring a lot of water and preferably go here early in the morning by the way sunrise here is nothing special at all,en,-0.42767223715782166,negative
"First no hassles with locals,all stall owners friendly ,but still offering there goods ,great variety of beach activity for everyone",,digital_tourism,first no hassles with locals all stall owners friendly but still offering there goods great variety of beach activity for everyone,en,0.6328840255737305,positive
"A little park for walking in forest with monkey's is lazy walking through forest.Some temples are inside for viewing,but all are closed.We din't walk very fast,we spent 1 hour there.Some monkeys can claps hands according employee's of zoo.",,digital_tourism,a little park for walking in forest with monkey s is lazy walking through forest some temples are inside for viewing but all are closed we din t walk very fast we spent hour there some monkeys can claps hands according employee s of zoo,en,-0.8370937705039978,negative
"Average but nice for swimming. Good for bargain shopping out of deckchair, not having to move. Loved the Balinese people so friendly and happy.",,digital_tourism,average but nice for swimming good for bargain shopping out of deckchair not having to move loved the balinese people so friendly and happy,en,0.7117940187454224,positive
Went once did not go back again just dirty and off putting disappointing there was nothing happening down there would not go back,,digital_tourism,went once did not go back again just dirty and off putting disappointing there was nothing happening down there would not go back,en,-0.9524097442626953,negative
Nice sands nice view. More sofisticated crowds. It was not like Kuta overcrowded with drunken people. Nice environment for couples to relax and enjoy your romantic day.,,digital_tourism,nice sands nice view more sofisticated crowds it was not like kuta overcrowded with drunken people nice environment for couples to relax and enjoy your romantic day,en,0.581115186214447,positive
"I loved it. And I love animal. Normally I am against animal ""circuses"", but this forest let them free. Ok it is a pity seeing them waiting for food when it is almost time, but they are free to come and go, there is space, waterfalls plenty of food from nature, I mean it is great. There is a lonely blind monkey called Nelson. He was the only sad part. He is solitary confine. I am no expert, but I guess he is there so that the other do not harm him.... anyway loved it and the park rangers are very nice too!!",,digital_tourism,i loved it and i love animal normally i am against animal circuses but this forest let them free ok it is a pity seeing them waiting for food when it is almost time but they are free to come and go there is space waterfalls plenty of food from nature i mean it is great there is a lonely blind monkey called nelson he was the only sad part he is solitary confine i am no expert but i guess he is there so that the other do not harm him anyway loved it and the park rangers are very nice too,en,-0.4635143578052521,negative
"Enjoy a beautiful forest watching many, many monkeys as you make your way around the area. The monkeys don't interact with you, but go about their daily routines. Fun!",,digital_tourism,enjoy a beautiful forest watching many many monkeys as you make your way around the area the monkeys don t interact with you but go about their daily routines fun,en,0.5866135358810425,positive
Just dropped by to visit this place. ..ocean is crystal blue. ..very rough seas. ..can go kayaking or swimming here. ..place is swarming with tourist..quite a few places to have a snack or a drink many stalls around. .,,digital_tourism,just dropped by to visit this place ocean is crystal blue very rough seas can go kayaking or swimming here place is swarming with tourist quite a few places to have a snack or a drink many stalls around,en,0.5492446422576904,positive
A long yet worthwhile ride to Tanah lot temple which has a bee line visitors eager to catch the beautiful sunset. Avoid the sunset time since it can be nuisance of traffic and delays. This beautiful temple offers beautiful views and it's a stony walk through the waves and sea water to the temple. Worth a visit!,,digital_tourism,a long yet worthwhile ride to tanah lot temple which has a bee line visitors eager to catch the beautiful sunset avoid the sunset time since it can be nuisance of traffic and delays this beautiful temple offers beautiful views and it s a stony walk through the waves and sea water to the temple worth a visit,en,0.5750501155853271,positive
"Nice place to enjoy your time while you're in Ubud. Come early in the morning, you'll find the brezee of this place greets you.
You can buy banana at the entrance gate, to fed the monkeys. But beware with your stuff! Cameras, wallet, hand bags..better put 'em in your backpack, else you're willing to donate the stuffs to the monkey family.
Just call for the attendants/guard(?) if you need help! Remember, don't tease the monkey!",,digital_tourism,nice place to enjoy your time while you re in ubud come early in the morning you ll find the brezee of this place greets you you can buy banana at the entrance gate to fed the monkeys but beware with your stuff cameras wallet hand bags better put em in your backpack else you re willing to donate the stuffs to the monkey family just call for the attendants guard if you need help remember don t tease the monkey,en,0.0,neutral
"We loved the food options and the little shops. The massage near Hardy's department store is the best in the area, and you will know them right away because they are very busy. I disliked the folks on the beach that hovered over you to buy things from them, but quickly learned to tell them to leave me alone. It didn't matter if you already had several handmade bracelets, they would see that you have some, and think you need more for their best price, which is not very good at all. We experienced this at every beach, in every town area, and every tourist attraction, so there really is no way around it.",,digital_tourism,we loved the food options and the little shops the massage near hardy s department store is the best in the area and you will know them right away because they are very busy i disliked the folks on the beach that hovered over you to buy things from them but quickly learned to tell them to leave me alone it didn t matter if you already had several handmade bracelets they would see that you have some and think you need more for their best price which is not very good at all we experienced this at every beach in every town area and every tourist attraction so there really is no way around it,en,-0.5115109086036682,negative
"No one travels to Bali solely for the beaches, so we weren't disappointed to find that Jimbaran Beach didn't hit the peaks of plenty of other beaches in SE Asia, however it was large, clean and uncrowded during our visit in December.
We walked the length several times, from the boundary fence at the airport right along to the luxury hotel at the far end.
Sunsets were worth watching and we enjoyed sitting at any of the fish restaurants clustered along the beach with a few Bintangs to while away the evening.",,digital_tourism,no one travels to bali solely for the beaches so we weren t disappointed to find that jimbaran beach didn t hit the peaks of plenty of other beaches in se asia however it was large clean and uncrowded during our visit in december we walked the length several times from the boundary fence at the airport right along to the luxury hotel at the far end sunsets were worth watching and we enjoyed sitting at any of the fish restaurants clustered along the beach with a few bintangs to while away the evening,en,-0.491665780544281,negative
"What an awesome fun and cheap experience! There are many monkeys to see doing everything from playing, sleeping, running around, bathing, and loving the attention from people. They are not shy that's for sure! Def a must do! Would recommend going in the morning as it's less busy",,digital_tourism,what an awesome fun and cheap experience there are many monkeys to see doing everything from playing sleeping running around bathing and loving the attention from people they are not shy that s for sure def a must do would recommend going in the morning as it s less busy,en,0.7809461355209351,positive
"I am a huge animal lover an wont participate in anything that harms animals (such as elephant riding/ tiger kingdom etc) and I really believe the monkeys here are happy and healthy (not to mention procreating- we must have seen atleast 50 babies!!) However they are still wild so you need to keep that in mind and not treat them as if they're domestic (when one wants the banana in your hand, give it to him quick!) The forest is lush with beautiful large trees and a flowing river through it, and temples are mossy and make a fabulous backdrop for your monkey pictures. We also went later in the day when the monkeys weren't as hungry/aggressive, and I think that was a good choice.",,digital_tourism,i am a huge animal lover an wont participate in anything that harms animals such as elephant riding tiger kingdom etc and i really believe the monkeys here are happy and healthy not to mention procreating we must have seen atleast babies however they are still wild so you need to keep that in mind and not treat them as if they re domestic when one wants the banana in your hand give it to him quick the forest is lush with beautiful large trees and a flowing river through it and temples are mossy and make a fabulous backdrop for your monkey pictures we also went later in the day when the monkeys weren t as hungry aggressive and i think that was a good choice,en,-0.38155120611190796,negative
"I visited there in the second day at Ubud, closed my hotel and easy walk to. There forest is very green and fresh, but you should do follow there place allow because you travel in the monkey space should careful! There is medium forest good for walking, feel touch the monkey and water float.",,digital_tourism,i visited there in the second day at ubud closed my hotel and easy walk to there forest is very green and fresh but you should do follow there place allow because you travel in the monkey space should careful there is medium forest good for walking feel touch the monkey and water float,en,0.4486572742462158,positive
"It is just good if you want to do kite surfing, otherwise refrain. Coarse brown sand. Not worth coming here fromfar away. A few overpriced restaurants in front of the beach and nothing else of interest.",,digital_tourism,it is just good if you want to do kite surfing otherwise refrain coarse brown sand not worth coming here fromfar away a few overpriced restaurants in front of the beach and nothing else of interest,en,-0.852575421333313,negative
"My dad and I strolled down to the beach right around sunset and caught a magnificent view. The beach is crowded with lots of activity but still beautiful. We enjoyed snapping pictures, walking around and then grabbing a drink and listening to live music as we watched it set. It might not be the best beach for swimming but the nightlife looked great and it was relatively clean (compared to other areas). Definitely not secluded - tons of tourists.",,digital_tourism,my dad and i strolled down to the beach right around sunset and caught a magnificent view the beach is crowded with lots of activity but still beautiful we enjoyed snapping pictures walking around and then grabbing a drink and listening to live music as we watched it set it might not be the best beach for swimming but the nightlife looked great and it was relatively clean compared to other areas definitely not secluded tons of tourists,en,0.7761517763137817,positive
"This is one of the top places that you are supposed to go in Bali.  I disagree.  The temple is okay, there are much prettier ones in Bali.  For me, the most beautiful part of this temple is that it stands on top of a cliff with absolutely beautiful views of the beach below with the rolling waves crashing against the cliffs.  Now, all that being said, I also know that Uluwatu is supposed to be great at sunset, we were here during the day.  However, there are so many places to see sunsets in Bali.  

I much prefer Tanah Lot Temple.  It is much closer to where most people stay in Canggu and Seminyak.",,digital_tourism,this is one of the top places that you are supposed to go in bali i disagree the temple is okay there are much prettier ones in bali for me the most beautiful part of this temple is that it stands on top of a cliff with absolutely beautiful views of the beach below with the rolling waves crashing against the cliffs now all that being said i also know that uluwatu is supposed to be great at sunset we were here during the day however there are so many places to see sunsets in bali i much prefer tanah lot temple it is much closer to where most people stay in canggu and seminyak,en,0.5094953775405884,positive
A great change and sanctuary after all the touristy shops towards ubud market. An easy stroll through the serenity of the old forest; ancient bridges and shrine relics and the intricate carvings of mythical beasts adds to the magic of the place- my favorite would be the Naga/ serpent stone balustrade carvings with little monkeys (stone and real ones) on its back. Great place for easy leisure activity to take your mind off city life. Will be back!,,digital_tourism,a great change and sanctuary after all the touristy shops towards ubud market an easy stroll through the serenity of the old forest ancient bridges and shrine relics and the intricate carvings of mythical beasts adds to the magic of the place my favorite would be the naga serpent stone balustrade carvings with little monkeys stone and real ones on its back great place for easy leisure activity to take your mind off city life will be back,en,0.42638611793518066,positive
"We had lunch at a restaurant where is close to Mount and Lake Batur, Kintamanee village. Food are average but the restaurant's location is good.

Sitting on the balcony, eating Indonesian food and really enjoyed superb view of volcanic mountain and the lake below.

After leaving there, we went for Durian testing at fruit stall not far from the restaurant.",,digital_tourism,we had lunch at a restaurant where is close to mount and lake batur kintamanee village food are average but the restaurant s location is good sitting on the balcony eating indonesian food and really enjoyed superb view of volcanic mountain and the lake below after leaving there we went for durian testing at fruit stall not far from the restaurant,en,0.452045202255249,positive
Very touristy. Sunset was beautiful but most sunset spots in Bali are. It's also a bit of a drive. Average.,,digital_tourism,very touristy sunset was beautiful but most sunset spots in bali are it s also a bit of a drive average,en,-0.4665844440460205,negative
"It is a nice place to visit, the monkeys are everywhere and the place is beautiful. Going around the forest takes about 1 hour or so. I guess it is a place where you can spend 1 or 2 hours, after that theres just not that much more to see. It is safe as long as you dont provoke the monkeys (it seems obvious right? But still you see people doing it here and there, regreting immediately). This means you can take the whole family, keep your objects of value close to you.",,digital_tourism,it is a nice place to visit the monkeys are everywhere and the place is beautiful going around the forest takes about hour or so i guess it is a place where you can spend or hours after that theres just not that much more to see it is safe as long as you dont provoke the monkeys it seems obvious right but still you see people doing it here and there regreting immediately this means you can take the whole family keep your objects of value close to you,en,0.4579527974128723,positive
"Lovely beach with dark sand, we sat at beach bar called Champlung which was perfect for people watching .

The sea was crazy and not safe for swimming.

",,digital_tourism,lovely beach with dark sand we sat at beach bar called champlung which was perfect for people watching the sea was crazy and not safe for swimming,en,-0.8813592195510864,negative
"If you just want to see monkeys, walk around the park and you will be able to see in the fences. The small entrance fee into the Monkey Forest is worth it to see the temple and to get up close to the monkeys......who were easy going and not bothered by visitors while I was there. I visited early morning and as I was leaving the numbers were increasing, it may be less enjoyable with more tourists!",,digital_tourism,if you just want to see monkeys walk around the park and you will be able to see in the fences the small entrance fee into the monkey forest is worth it to see the temple and to get up close to the monkeys who were easy going and not bothered by visitors while i was there i visited early morning and as i was leaving the numbers were increasing it may be less enjoyable with more tourists,en,0.0,neutral
"Personally the temple is best viewed at sunrise before the coaches roll in from Xian, if you want to take in the serenity of your surroundings. If you stay for sunset head further north along the coast away from the hordes of tourists. There are some smaller shrines on the rocks about a 15minute walk away where you can sit and relax and watch the setting sun. It's a great location if you are able to turn a blind eye to the endless plastic and waste strewn across the natural environment just waiting for the next high tide to be sent out into the fragile marine ecosystems.
Ps don't waste you time spending the night in Tanah Lot or for that matter eating there.",,digital_tourism,personally the temple is best viewed at sunrise before the coaches roll in from xian if you want to take in the serenity of your surroundings if you stay for sunset head further north along the coast away from the hordes of tourists there are some smaller shrines on the rocks about a 15minute walk away where you can sit and relax and watch the setting sun it s a great location if you are able to turn a blind eye to the endless plastic and waste strewn across the natural environment just waiting for the next high tide to be sent out into the fragile marine ecosystems ps don t waste you time spending the night in tanah lot or for that matter eating there,en,0.42621955275535583,positive
The Monkey Forest is very well done and taken care of. The monkeys are so great and are really fun to visit. You could spend an hour or a whole day but the recco that i would have is to go early to beat the people. This way you can experience the forest and the monkeys in their true environment,,digital_tourism,the monkey forest is very well done and taken care of the monkeys are so great and are really fun to visit you could spend an hour or a whole day but the recco that i would have is to go early to beat the people this way you can experience the forest and the monkeys in their true environment,en,0.659574031829834,positive
Nice beach. Calm in the morning. Lots of local boats. Picked up a spare tooth brush on the beach (too much rubbish). Nice breeze in the evenings.,,digital_tourism,nice beach calm in the morning lots of local boats picked up a spare tooth brush on the beach too much rubbish nice breeze in the evenings,en,0.4040176272392273,positive
"We loved the money forest so much we went back a 2nd time during our stay. It's 40,000IDR entry for adults ($4) and 20,000IDR ($2) gets a small bunch of bananas to give monkeys so definitely a fun cheap activity to do during your time in Ubud. The monkeys are so much fun you could spend hours watching them and exploring the forest.
I didn't feel scared or in danger at all with the monkeys they are much more behaved here then at the temple in Uluwatu. In saying that defiantly make sure you put lose items in your backpack one destroyed my bottle of water in my side pocket and tried to seal my earrings haha cheeky monkey.
The forest is close to Ubud markets so you can have a day full of shopping, cute monkeys,dine in cafes over looking the rice Paddys in this area. A must do for anyone traveling to Bali.",,digital_tourism,we loved the money forest so much we went back a 2nd time during our stay it s 000idr entry for adults and 000idr gets a small bunch of bananas to give monkeys so definitely a fun cheap activity to do during your time in ubud the monkeys are so much fun you could spend hours watching them and exploring the forest i didn t feel scared or in danger at all with the monkeys they are much more behaved here then at the temple in uluwatu in saying that defiantly make sure you put lose items in your backpack one destroyed my bottle of water in my side pocket and tried to seal my earrings haha cheeky monkey the forest is close to ubud markets so you can have a day full of shopping cute monkeys dine in cafes over looking the rice paddys in this area a must do for anyone traveling to bali,en,-0.49779534339904785,negative
"Had a fabulous stay at Sun Suko. It truly is a hidden gem in Pemuteran. From the time we booked ro the time we left Anja and her staff could not have been more helpful. Whether it was organising a driver... for a very early pickup from the airport, or sorting out a scooter for me to use. It was also easy to arrange early breakfast, very useful as I needed to be out early on a couple of days. The pool was great, the room was clean and spacious, and the staff were attentive, professional and friendly. Highly recommend! I'll definitely be back next time I visit Pemuteran!",5.0,bali_hotel,had a fabulous stay at sun suko it truly is a hidden gem in pemuteran from the time we booked ro the time we left anja and her staff could not have been more helpful whether it was organising a driver for a very early pickup from the airport or sorting out a scooter for me to use it was also easy to arrange early breakfast very useful as i needed to be out early on a couple of days the pool was great the room was clean and spacious and the staff were attentive professional and friendly highly recommend i ll definitely be back next time i visit pemuteran,en,0.6779885292053223,positive
"Nice view, but not particularly eco-friendly. While we were eating a guy dug a pit and filled it with trash that had accumulated on the beach. Trash seems to be a problem thought the whole of Bali and it needs to be mentioned more in order for the authorities to take care of the problem. It was good but I doubt I'd make the trip again.",,digital_tourism,nice view but not particularly eco friendly while we were eating a guy dug a pit and filled it with trash that had accumulated on the beach trash seems to be a problem thought the whole of bali and it needs to be mentioned more in order for the authorities to take care of the problem it was good but i doubt i d make the trip again,en,-0.8336282968521118,negative
Such a shame - we visited Tanah Lot Temple 30 years ago and although everything changes this is now like a theme park. Neither authentic nor rememberable. Without care this is an example of how not to safeguard the jewels of bali,,digital_tourism,such a shame we visited tanah lot temple years ago and although everything changes this is now like a theme park neither authentic nor rememberable without care this is an example of how not to safeguard the jewels of bali,en,-0.9515417218208313,negative
Many people go early morning to avoid many many buses of chinese tourists no fun when so busy .........,,digital_tourism,many people go early morning to avoid many many buses of chinese tourists no fun when so busy,en,-0.8914191126823425,negative
"A very crowded beach, filled with local families and trips to the beach. The water is pretty beautiful, and its a time away from all the tourists, there are local stores a long the beach, and paragliding isnt far away, if you are looking for an activity",,digital_tourism,a very crowded beach filled with local families and trips to the beach the water is pretty beautiful and its a time away from all the tourists there are local stores a long the beach and paragliding isnt far away if you are looking for an activity,en,0.0,neutral
"I have a quick trip to Uluwatu temple. It took 30 min. from our hotel in Jimbaran, Ayana. It was really nice scenery. You need 1 hour to cover all places, the temple and the cliff. It is good if you have time.",,digital_tourism,i have a quick trip to uluwatu temple it took min from our hotel in jimbaran ayana it was really nice scenery you need hour to cover all places the temple and the cliff it is good if you have time,en,0.5330004096031189,positive
"This place has some very nice temples that are worth the visit and the monkeys put a smile on everyone's face. You'll take lots of pictures but don't miss the serene and spiritual nature of the entire sanctuary.

Don't miss this. Give yourself 1-1.5 hours to enjoy.",,digital_tourism,this place has some very nice temples that are worth the visit and the monkeys put a smile on everyone s face you ll take lots of pictures but don t miss the serene and spiritual nature of the entire sanctuary don t miss this give yourself hours to enjoy,en,0.7194463014602661,positive
"Inexpensive admission (IDR 20,000 as far as I recall) but once you're in and have seen a couple of monkeys you're basically done as the temples are pretty standard so far as Bali goes.

Given you'll more than likely see monkeys elsewhere in Bali for free, unless you particularly want to walk around the park it's of limited interest.",,digital_tourism,inexpensive admission idr as far as i recall but once you re in and have seen a couple of monkeys you re basically done as the temples are pretty standard so far as bali goes given you ll more than likely see monkeys elsewhere in bali for free unless you particularly want to walk around the park it s of limited interest,en,-0.40306398272514343,negative
"Lempuyang Temple is located on a hill close to the majestic mountains so that in this temple will look very beautiful scenery. It takes extra stamina to get to Lempuyang temple. But all that will pay off when everything passed, peace of mind and soul after seeing the scenery around the temple.",,digital_tourism,lempuyang temple is located on a hill close to the majestic mountains so that in this temple will look very beautiful scenery it takes extra stamina to get to lempuyang temple but all that will pay off when everything passed peace of mind and soul after seeing the scenery around the temple,en,0.6279650330543518,positive
Amazing views and amazing temple - all of the people we encountered were incredibly friendly and happy to teach us local Balinese greetings and history. I recommend going just before 6pm as I heard there is a ceremony at that time each day? I visited around 1pm and it was incredibly hot. Worth the visit for sure.,,digital_tourism,amazing views and amazing temple all of the people we encountered were incredibly friendly and happy to teach us local balinese greetings and history i recommend going just before 6pm as i heard there is a ceremony at that time each day i visited around 1pm and it was incredibly hot worth the visit for sure,en,0.8315330147743225,positive
